table_name,json_line
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46823"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_b5aca47b3b4b"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00147"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46824"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_1748c21fa23f"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00045"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46825"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_81fe7e36df7f"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00038"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46826"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_2d3a82724234"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00050"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46827"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_f112b74f5235"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00033"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46828"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_0f4bf5b3ba5d"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00119"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46829"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_ad543f5ce36b"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00133"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46830"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_acdcc7dd6f67"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00089"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46831"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_e3f2834346be"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00145"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46832"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_f1503d95cdfe"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00025"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46833"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_c71c4b2132d3"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00052"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46834"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_209dff16cd2c"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00041"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46835"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_2bd039e59eab"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00073"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46836"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_2d9e01029190"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00039"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46837"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_d6d51da21afc"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00148"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46838"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_7cd0d0be07c2"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00022"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46839"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_5eace468e835"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00048"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46840"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_1133df4e6a50"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00142"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46841"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_d65fc6e5c8d3"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00082"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46842"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_14f79fd25c2c"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00090"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46843"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_64e63c319ee8"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00131"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46844"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_04440656eddc"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00037"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46845"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_e44f9c8a2e94"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00085"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46846"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_f3556bd9447b"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00138"", ""source_type"": ""synthetic"", ""store_id"": ""ST001"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
